cl_node_id;lat;lon;zip_code
1647;33.9837178;-118.28703419;90044
1660;33.9490876;-118.31435433;90047
1663;33.94547437;-118.30245377;90047
1673;33.96092754;-118.30246662;90047
1710;33.95633923;-118.31227668;90047
1713;33.9559125;-118.30025308;90047
2031;33.949223;-118.26732581;90003
2032;33.949206;-118.27169708;90003
4543;34.01186577;-118.35761288;90008
4552;34.00841913;-118.3501054;90008
4561;34.00669605;-118.35325496;90008
4580;34.00981271;-118.35157652;90008
4581;34.00871116;-118.34259507;90008
4599;34.00347757;-118.35653947;90008
4609;34.00119569;-118.35525432;90043
4618;34.0095347;-118.35510833;90008
4629;34.01532349;-118.35751197;90008
4631;34.01828167;-118.35363067;90008
2102;33.94469862;-118.26245231;90002
2733;33.88071487;-118.29015868;90247
56930;34.14184379;-118.26982471;0
2742;33.86803633;-118.29913516;90248
2753;33.88759834;-118.28421839;90248
2760;33.88542591;-118.28412837;90248
2773;33.87140434;-118.28361691;90248
2781;33.86126249;-118.29818812;90248
2807;33.84087247;-118.30656886;90501
2108;33.94466361;-118.27387482;90003
2112;33.94403839;-118.26081439;90002
2126;33.94314029;-118.23793924;90002
2155;33.94016169;-118.27169379;90003
2159;33.94013582;-118.26296539;90002
2169;33.93929185;-118.26515826;90003
2176;33.9389037;-118.23691131;90002
2192;33.93785154;-118.24399888;90059
2665;33.91801614;-118.28698753;90044
2679;33.92735722;-118.28258777;90044
2694;33.92466013;-118.27823974;90061
2697;33.92371067;-118.28478612;90044
1471;33.97474585;-118.26296856;90001
1484;33.98179506;-118.27829733;90003
1491;33.99298732;-118.24555851;90011
1515;33.97078556;-118.28268529;90044
1528;33.96691894;-118.27389328;90003
1537;33.96594401;-118.28122756;90003
1840;33.93821113;-118.31017238;90047
1855;33.95634826;-118.30573831;90047
1873;33.95271741;-118.31772429;90047
1876;33.95453024;-118.31664634;90047
1878;33.95123355;-118.31772352;90047
1879;33.9563409;-118.31391723;90047
1909;33.96014948;-118.26075274;90002
1926;33.95907357;-118.27166983;90003
1929;33.96007266;-118.28387304;90044
1957;33.95645778;-118.2738666;90003
1960;33.95561678;-118.25859274;90002
1963;33.95558908;-118.26513164;90003
1974;33.95469973;-118.26295961;90002
2023;33.95109357;-118.26951779;90003
4706;34.02205932;-118.29381508;90007
4732;34.01824683;-118.3290417;90008
4734;34.01989644;-118.3363187;90016
4743;34.01460129;-118.32808403;90008
4745;34.01459546;-118.32221447;90008
4748;34.01280848;-118.31108056;90062
4766;34.01006657;-118.33410358;90008
4768;34.01000975;-118.289993;90037
4771;34.0108612;-118.30891309;90062
2540;33.92650207;-118.28926267;90044
2553;33.91230137;-118.28936202;90247
2566;33.90683046;-118.28933251;90247
2577;33.900322;-118.28933132;90247
2593;33.9018978;-118.29156816;90247
2621;33.92595963;-118.25861291;90059
2622;33.92556527;-118.26217124;90059
4786;34.00990053;-118.31710824;90008
4798;34.00732259;-118.29803647;90037
4815;34.00608362;-118.30779302;90062
4817;34.0060778;-118.30568066;90062
4828;34.00551358;-118.30017826;90062
2070;33.94695609;-118.25359727;0
2079;33.94655312;-118.25862786;90002
2083;33.94648744;-118.27169871;90003
2087;33.94611819;-118.25359765;0
2088;33.94611419;-118.24910858;90002
2094;33.94567863;-118.25360821;0
2274;33.95867688;-118.27971395;90003
2282;33.95783721;-118.28387032;90044
2290;33.95717684;-118.27820508;90003
2317;33.95279134;-118.28101264;90003
2322;33.95191101;-118.28476903;90044
2338;33.95066619;-118.24609684;90002
2362;33.94556743;-118.27387567;90003
2363;33.9455575;-118.27619474;90003
2421;33.9414862;-118.2436012;90002
2434;33.94062028;-118.23690712;90002
2454;33.93918938;-118.28052964;90003
57187;33.93614552;-118.25698684;90059
2494;33.93318435;-118.2462791;90059
2498;33.94271909;-118.23963906;90002
2831;33.83645105;-118.30388059;90501
55811;34.15667681;-118.61902727;0
2840;33.83544461;-118.30907163;90501
2846;33.86052861;-118.30479895;90248
2853;33.84285935;-118.30925388;90501
2857;33.84084973;-118.30923767;90501
2859;33.84021752;-118.3059093;90501
4650;34.02648223;-118.30889714;90018
4653;34.02554482;-118.31513164;90018
4656;34.02550927;-118.29698637;90007
4663;34.02460394;-118.30025843;90018
4665;34.02554661;-118.31382011;90018
4674;34.02463731;-118.3118999;90018
3568;33.77557908;-118.27920631;90744
3584;33.77438607;-118.25807186;90744
3637;33.79423379;-118.27750354;90744
2892;33.82084663;-118.30148668;90501
2902;33.81466187;-118.30393165;90710
2911;33.81289143;-118.30706486;90710
2916;33.81049168;-118.30542375;90710
2936;33.82801336;-118.29952756;90501
2942;33.82680141;-118.3063978;90501
3662;33.78861766;-118.27274333;90744
3665;33.78773336;-118.28097538;90744
3692;33.78447277;-118.27201578;90744
3698;33.78346575;-118.27690633;90744
3700;33.78263719;-118.26728271;90744
3710;33.78085733;-118.24602891;90744
3717;33.77649891;-118.27830068;90744
3719;33.77619614;-118.2783132;90744
3721;33.7754458;-118.28165606;90744
3724;33.77465364;-118.28023358;90744
3733;33.77417364;-118.25152034;90744
3739;33.77988182;-118.25197134;90744
2990;33.80178927;-118.3033552;90710
3016;33.8034622;-118.25910977;90744
3049;33.79470312;-118.29082593;90710
3050;33.79186679;-118.29747213;90710
3055;33.78545184;-118.30429042;90710
3056;33.78601406;-118.30561859;90710
3068;33.79576487;-118.30425216;90710
3079;33.79378054;-118.30271221;90710
3083;33.79281986;-118.29890061;90710
3086;33.7924763;-118.30115278;90710
3091;33.79147216;-118.30115641;90710
3124;33.78517207;-118.30399354;90710
3133;33.78517441;-118.3049805;90710
3154;33.79597939;-118.25707647;90744
2637;33.92466366;-118.27606439;90061
2644;33.92371866;-118.25862261;90059
2650;33.92372097;-118.27606507;90061
3174;33.79507513;-118.25647321;90744
3328;33.78694674;-118.25843607;90744
3371;33.78491296;-118.25971986;90744
3372;33.78483484;-118.2611613;90744
3400;33.78350321;-118.24378402;90744
3414;33.78256264;-118.23891401;90744
3425;33.78329017;-118.24954531;90744
3453;33.78091189;-118.27118317;90744
3459;33.78081503;-118.24681754;90744
3461;33.78074526;-118.24811921;90744
3467;33.78067529;-118.24942048;90744
3490;33.7794402;-118.2722562;90744
3494;33.77915441;-118.25060728;90744
3513;33.778312;-118.26622101;90744
3524;33.77810133;-118.28082831;90744
3530;33.77933758;-118.27414237;90744
3543;33.77716186;-118.27397221;90744
3856;33.79909427;-118.26523398;90744
3876;33.78148684;-118.23674143;90744
3882;33.78549819;-118.23175784;90744
3886;33.78459918;-118.23166656;90744
3897;33.78276638;-118.23251147;90744
3909;33.86471527;-118.30697284;90248
4215;33.96270702;-118.30900069;90047
4238;33.96246088;-118.29762091;90044
4242;33.96285973;-118.26293473;90001
3958;33.82916778;-118.29952888;90501
3989;33.88534049;-118.28713313;90247
4017;33.8881642;-118.2865041;90247
4018;33.88787043;-118.28649174;90247
4033;33.87546652;-118.28665182;90247
4037;33.86784507;-118.28858562;90248
4046;33.89633843;-118.28683779;90247
3182;33.79447698;-118.24371352;90744
3213;33.79305363;-118.2406803;90744
3217;33.79284296;-118.2719953;90744
3271;33.79010386;-118.24929563;90744
3272;33.79002175;-118.25091304;90744
4053;33.93207172;-118.24626745;90059
4060;33.93113147;-118.24625761;90059
4074;33.93031236;-118.24346578;90059
4106;33.93244458;-118.23067347;90059
4130;33.929892;-118.27215308;90061
4141;33.9645852;-118.30246;90047
4152;33.96365697;-118.30246168;90047
4154;33.96364776;-118.31775652;90305
3751;33.78353842;-118.24933957;90744
3760;33.79213746;-118.25515533;90744
3791;33.8009459;-118.30337628;90710
3801;33.79930354;-118.26114864;90744
4893;34.00007089;-118.31133165;90062
4935;34.0231099;-118.29153733;90007
4956;34.02110371;-118.31452801;90018
4963;34.02031384;-118.32011725;90018
4989;34.01948845;-118.321326;90018
5005;34.01825454;-118.32707787;90008
5015;34.01730869;-118.29584922;90037
5028;34.0164313;-118.30566542;90062
5031;34.01613249;-118.32414011;90008
5056;34.0145993;-118.32606442;90008
5058;34.01459753;-118.32411552;90008
5060;34.01459456;-118.32132357;90008
5065;34.01412498;-118.29153724;90037
5075;34.01371073;-118.31708289;90062
5085;34.01209205;-118.30454183;90062
5092;34.01185754;-118.31515996;90062
5127;34.00637076;-118.31381844;90062
5144;34.00598354;-118.33144965;90008
5154;34.00267363;-118.2980218;90037
5176;34.0000702;-118.30455135;90062
5196;33.99869421;-118.29373216;90037
5229;33.98805953;-118.33986261;90043
5253;33.9941628;-118.30892794;90062
5254;33.99414963;-118.30235461;90062
5255;33.99413351;-118.29585485;90037
4284;33.94824284;-118.28694371;90044
4323;33.94060045;-118.23275248;90002
4342;33.92941639;-118.23805837;90059
4352;33.96245525;-118.28706792;90044
4353;33.95007992;-118.28933943;90044
4359;34.02821371;-118.37199192;90016
4368;34.02826944;-118.36835254;90016
4386;34.02711209;-118.35846914;90016
4422;34.02535008;-118.36242102;90016
4428;34.02486898;-118.35723733;90016
4442;34.02382917;-118.36690749;90016
4459;34.02247039;-118.36272878;90016
4485;34.01834363;-118.36407153;90008
4839;34.00548422;-118.28999847;90037
4841;34.00546763;-118.31927173;90008
5465;34.01784865;-118.27459892;90007
5468;34.0176436;-118.25247304;90011
5473;34.01806454;-118.26885183;90011
5507;34.01494867;-118.27645549;90007
5508;34.01442874;-118.27530415;90007
5514;34.01415403;-118.26718739;90011
5535;34.01246605;-118.27040565;90011
5542;34.01114872;-118.26910767;90011
5949;33.99936473;-118.24406607;90011
5968;34.00105926;-118.27396847;90011
5972;34.00376789;-118.28154736;90037
5994;34.01021559;-118.26524809;90011
6002;34.01478111;-118.25896694;90011
6013;34.01591115;-118.24661832;90011
5556;34.00923171;-118.25649607;90011
5560;34.00926739;-118.25212037;90011
5562;34.00916809;-118.24452845;90011
5574;34.00817396;-118.27161682;90011
5580;34.00752434;-118.26086626;90011
5585;34.00757197;-118.25212166;90011
5591;34.00665276;-118.25373042;90011
5668;34.00110635;-118.24994413;90011
5670;34.00110546;-118.25211924;90011
5672;34.00108805;-118.24203214;90058
5676;34.00174706;-118.28269307;90037
5678;34.00098133;-118.24407633;90011
5707;33.99863848;-118.26521397;90011
5729;34.02599334;-118.27579091;90007
5736;34.0253347;-118.2697519;90007
5737;34.02523784;-118.27627264;90007
5755;34.02540601;-118.26287802;90011
5768;34.02300721;-118.27928251;90007
5794;34.01781799;-118.28106107;90007
5802;34.01696834;-118.27660358;90007
5834;34.01364847;-118.25411455;90011
5883;34.00831514;-118.28149168;90037
5911;34.00560759;-118.2783477;90037
5370;34.02575494;-118.25079607;90021
5371;34.02537401;-118.26026951;90011
5445;34.01934363;-118.25625426;90011
6316;33.99426806;-118.26738563;90011
6318;33.99424847;-118.27012522;90011
6336;33.99504857;-118.25863364;90011
6338;33.99574242;-118.24775972;90011
6405;33.99703296;-118.24347786;90011
6410;33.99660444;-118.26083308;90011
6415;33.99621776;-118.24110139;90058
6417;33.99761132;-118.25864383;90011
6440;33.99796781;-118.28709885;90037
6455;34.05963203;-118.36804834;90048
6466;34.05900215;-118.35181542;90036
6479;34.05785209;-118.3618437;90019
6686;34.04432772;-118.37573523;90035
6717;34.0403358;-118.37697119;90034
6511;34.05625002;-118.36923476;90035
6514;34.05855042;-118.36704349;90035
6515;34.05610924;-118.34483375;90019
6553;34.05481108;-118.34889866;90019
6559;34.05410967;-118.38638312;90035
6602;34.04995956;-118.36043137;90019
6611;34.04956772;-118.38956352;90035
6101;34.02407373;-118.20594319;90023
6103;34.02479808;-118.20541165;90023
6105;34.02366321;-118.20941298;90023
6119;34.02330315;-118.21994381;90023
6121;34.02245974;-118.21562339;90023
6122;34.0233194;-118.2064448;90023
6129;34.02189361;-118.1922778;90023
6131;34.0217661;-118.21404112;90023
6148;34.0206346;-118.19311725;90023
6155;34.02028965;-118.194556;90023
6191;34.01797572;-118.20999546;90023
6201;34.01654224;-118.20501797;90023
6202;34.01652003;-118.20583135;90023
6216;34.02622117;-118.20196673;90023
6231;34.02148125;-118.23135473;90021
6233;34.02020324;-118.20845427;90023
6249;34.01728383;-118.22003359;90023
6290;34.02357113;-118.19738134;90023
6895;34.05167096;-118.37237133;90035
6902;34.05088894;-118.35162509;90019
6919;34.04929413;-118.37302068;90035
6927;34.04880796;-118.37490627;90035
6945;34.04662698;-118.3625886;90019
6953;34.04512872;-118.37999178;90035
7350;34.04370836;-118.32539684;90019
7360;34.0435631;-118.31013871;90019
7363;34.04536753;-118.31303026;90019
7397;34.0376505;-118.30245193;90018
7432;34.05797149;-118.32231937;90005
7435;34.0577404;-118.2941357;90005
6990;34.04294995;-118.37850939;90034
7003;34.04200203;-118.34515915;90019
7016;34.04094555;-118.34496803;90019
7024;34.04032869;-118.38783102;90034
7033;34.03980731;-118.35009913;90016
7053;34.03868995;-118.34943904;90016
7079;34.03584962;-118.37645011;90034
7102;34.03438932;-118.3565951;90016
7109;34.03422338;-118.35965167;90016
7160;34.03086623;-118.36011045;90016
7181;34.06076626;-118.36897366;90048
7187;34.05862274;-118.36767709;90035
7189;34.06081076;-118.35932811;90036
7229;34.04106913;-118.35172531;90016
7233;34.03044582;-118.38332898;0
7236;34.03533124;-118.38399076;90034
7255;34.05894016;-118.33292108;90019
7267;34.05690484;-118.33372837;90019
7269;34.05775516;-118.29162683;90005
7279;34.05606828;-118.33077612;90019
7327;34.04909911;-118.29262365;90006
7339;34.0454047;-118.29759814;90006
7343;34.04456067;-118.30027399;90006
6796;34.0325214;-118.35032972;90016
6858;34.05723262;-118.34668429;90019
6867;34.0548364;-118.3500571;90019
6871;34.05449737;-118.3545304;90019
7729;34.03796659;-118.32756719;90018
7783;34.03505869;-118.29425769;90007
7812;34.03432772;-118.33076518;90018
7821;34.03381923;-118.31886209;90018
7825;34.0343802;-118.29154197;90007
7845;34.03264342;-118.31766877;90018
7853;34.03260364;-118.32836859;90018
7864;34.03265789;-118.31515769;90018
7886;34.03087668;-118.30536469;90018
7904;34.04373809;-118.3004234;90006
7910;34.03809893;-118.31551615;90018
8123;34.03111573;-118.34052022;90016
8136;34.0293216;-118.35446769;90016
8187;34.02946481;-118.33379676;90018
8201;34.04847302;-118.33936153;90019
8203;34.05568696;-118.33915645;90019
7943;34.05078518;-118.28909057;90006
7946;34.05594181;-118.29162169;90006
7956;34.05589883;-118.29979484;90006
7978;34.05446072;-118.3053196;90006
7993;34.05973342;-118.29871566;90005
8016;34.02909773;-118.30665012;90018
8032;34.02729539;-118.30404737;90018
7445;34.05699436;-118.33612719;90019
7508;34.05301019;-118.30102655;90006
7513;34.05260369;-118.30416165;90006
7536;34.05085041;-118.3041576;90006
7570;34.04877844;-118.31577205;90019
7587;34.04743378;-118.32245151;90019
7595;34.04720696;-118.30521778;90006
7609;34.04631959;-118.30027991;90006
7651;34.04341283;-118.33581033;90019
7682;34.04000954;-118.29058979;90007
8308;34.0458642;-118.26680913;90015
8310;34.0458174;-118.26144119;90015
8319;34.0439411;-118.2479047;90013
8327;34.04168904;-118.23982703;90013
8342;34.03831368;-118.25400286;90015
8346;34.03738046;-118.24494896;90021
8363;34.03485597;-118.25033313;90021
8375;34.0309584;-118.24479375;90021
8781;34.03804022;-118.25113791;90015
8786;34.03701875;-118.26506967;90015
8787;34.03649968;-118.25413487;90015
8809;34.03542314;-118.27136666;90015
8818;34.0357338;-118.25933799;90015
8819;34.03471918;-118.26453331;90015
8863;34.03611706;-118.23854265;90021
8400;34.06044917;-118.26946377;90017
8405;34.06018357;-118.27129836;90057
8410;34.06080313;-118.28420806;90057
8427;34.05904864;-118.26346249;90017
8428;34.060731;-118.27252671;90057
8431;34.05876119;-118.27056084;90017
8448;34.05792765;-118.2758806;90057
8452;34.05754454;-118.25979893;90017
8455;34.0573861;-118.27468251;90057
8467;34.0566661;-118.2603417;90017
8501;34.05549126;-118.26554808;90017
12952;34.08844475;-118.43121583;90077
8525;34.0557147;-118.24357095;90012
8526;34.05363732;-118.24551791;90012
8564;34.05118418;-118.26210176;90017
8566;34.05085364;-118.26416024;90017
8586;34.04970843;-118.26631786;0
8587;34.04953653;-118.26483565;90017
8661;34.04554201;-118.24519925;90013
8662;34.04490211;-118.24578466;90013
8681;34.04372721;-118.25820574;90014
8694;34.04299028;-118.2606226;90015
8704;34.0420451;-118.28241303;90006
8707;34.04191398;-118.25230526;90014
8722;34.04285593;-118.2461615;90013
8756;34.03949104;-118.26562339;90015
8217;34.0601055;-118.25572627;90026
8219;34.05873876;-118.28418825;90005
8241;34.05309736;-118.27166339;90017
8254;34.05177341;-118.2636532;90017
8286;34.04761755;-118.26374165;90017
8288;34.04732635;-118.24250433;90012
8290;34.04730519;-118.27002066;90015
8293;34.04692908;-118.27336391;90015
8295;34.04690217;-118.26441309;90017
9166;34.05160586;-118.23031015;90012
9167;34.05154517;-118.2095143;90033
9190;34.05033163;-118.20302025;90033
9193;34.05119057;-118.21758508;90033
9217;34.04926565;-118.21329194;90033
9229;34.04885564;-118.21237627;90033
9247;34.04780889;-118.20237023;90033
9248;34.04779406;-118.21504956;90033
9285;34.04563882;-118.19378045;90063
9293;34.04526112;-118.20188979;90033
9315;34.04437266;-118.22762194;90033
9324;34.04401907;-118.21433264;90033
9332;34.04360966;-118.20505839;90033
9548;34.03089444;-118.19897289;90063
9553;34.03109624;-118.20173865;90023
9559;34.03470483;-118.20077483;90063
22725;34.09423458;-118.37735115;0
9584;34.04355074;-118.20040266;90033
9590;34.04537289;-118.22080882;90033
9613;34.06142094;-118.21404678;90031
9623;34.02843174;-118.23901697;90021
9625;34.02765392;-118.24227562;90021
9350;34.04284766;-118.20554511;90033
9353;34.04267779;-118.22723905;90033
9386;34.03951003;-118.20031437;90063
9409;34.03804896;-118.1992616;90063
9442;34.03490418;-118.2169096;90023
9452;34.03395155;-118.20125282;90063
9467;34.03168228;-118.20328325;90023
9493;34.04723568;-118.21984039;90033
9500;34.0431875;-118.20859634;90033
8903;34.03922545;-118.25243722;90015
8904;34.03808087;-118.25118249;90015
8948;34.04812253;-118.24719425;90013
8949;34.04881964;-118.24829305;90013
8954;34.0459837;-118.24168085;90013
8973;34.05762951;-118.26264155;90017
8983;34.05992534;-118.25233979;90012
8989;34.05948435;-118.25726713;90026
9007;34.03491649;-118.27591606;90007
9024;34.03319581;-118.28397727;90007
9032;34.03107439;-118.27494705;90007
9063;34.0598042;-118.19689286;90033
9080;34.05783426;-118.21383865;90033
9100;34.05648011;-118.20707764;90033
9108;34.05553693;-118.20635631;90033
9110;34.05504692;-118.20813322;90033
9135;34.05296969;-118.19518817;90033
9147;34.05264188;-118.20053968;90033
9753;34.02838686;-118.28743313;90007
9771;34.04013355;-118.23593712;90013
9795;34.04912067;-118.28535;90006
9822;34.03128222;-118.24325957;90021
10206;33.72333757;-118.28797711;90731
10238;33.72060403;-118.2916214;90731
10262;33.71883054;-118.29285232;90731
10264;33.71879287;-118.28793664;90731
10285;33.71803155;-118.3075096;90731
9832;34.02945914;-118.2689891;90007
9834;34.03038583;-118.23941279;90021
9839;34.04623783;-118.23706989;90012
9876;34.04044304;-118.23296071;90013
9917;34.03013192;-118.19507087;90063
9923;34.02873193;-118.20741548;90023
9960;33.72887249;-118.31438556;90732
9985;33.7277769;-118.3238707;90732
10005;33.7239814;-118.3148291;90732
10019;33.72338965;-118.30342407;90731
10021;33.72230338;-118.3247377;90732
10112;33.73046399;-118.31321771;90732
10115;33.72976291;-118.30971021;90732
10123;33.72933981;-118.32418482;90732
10137;33.72831364;-118.31768731;90732
10156;33.72698082;-118.29238227;90731
10161;33.72634982;-118.31363331;90732
10183;33.72537564;-118.31661223;90732
10189;33.72429644;-118.30341959;90731
10190;33.72428888;-118.3012163;90731
10193;33.72425195;-118.29019232;90731
9638;34.01635216;-118.23965152;90058
9652;34.02815431;-118.27600184;90007
9655;34.02772507;-118.28104431;90007
9668;34.02879373;-118.26750618;90007
9710;34.02389692;-118.23294881;90021
9717;34.01997316;-118.23953258;90058
10578;33.98642933;-118.45867958;90291
10610;33.98540056;-118.45939518;90291
10616;33.98521428;-118.47174631;90291
10630;33.98490508;-118.46206738;90291
10648;33.98262348;-118.46640845;90291
10661;33.98024716;-118.46473849;90292
10687;33.99525395;-118.45523087;90291
10689;33.99335926;-118.44847209;90291
10716;33.99169131;-118.46790998;90291
10726;33.98990586;-118.46376798;90291
10743;33.9877529;-118.45460813;90291
56152;34.03798001;-118.53952136;0
10745;33.98803167;-118.47254721;90291
10751;33.98691958;-118.4715815;90291
10758;33.98476132;-118.46152027;90291
10966;33.98515034;-118.41574158;90066
10967;33.98502226;-118.43119616;90292
10969;33.98500062;-118.40654852;90230
10972;33.98485593;-118.42833604;90066
10981;33.98548805;-118.42580016;90066
10985;33.98504669;-118.40002841;90230
11010;33.98001464;-118.39983725;90045
11036;33.97228042;-118.39792393;90045
10776;33.98062709;-118.46414193;90292
10822;33.99031575;-118.46764978;90291
10859;33.98830712;-118.47123671;90291
10862;33.99330681;-118.40735871;90230
10880;33.99108799;-118.41681622;90230
10883;33.99078212;-118.42761371;90066
10899;33.98962061;-118.4140641;90230
10907;33.98925354;-118.4362473;90292
10926;33.98955218;-118.4159207;90230
10927;33.98835105;-118.42545422;90066
10947;33.98638581;-118.40123918;90230
10304;33.71662797;-118.30104796;90731
10308;33.71606895;-118.29284964;90731
10320;33.71487967;-118.30741855;90731
10414;33.99443897;-118.4762906;90291
10415;33.9939356;-118.47721473;90291
10424;33.99360388;-118.46079862;90291
10436;33.99318318;-118.4700118;90291
10454;33.9940615;-118.4617481;90291
10464;33.99189634;-118.45812718;90291
10471;33.99170445;-118.45387586;90291
10480;33.99122088;-118.47671928;90291
10484;33.991725;-118.46804228;90291
10491;33.99116982;-118.46807752;90291
10510;33.99064018;-118.45167038;90291
10522;33.98939349;-118.46736787;90291
10545;33.98901525;-118.46379232;90291
18109;33.74330405;-118.29230311;90731
10560;33.98740197;-118.4685371;90291
10568;33.98943689;-118.44982333;90292
15127;34.10264014;-118.23625806;90065
15144;34.10493945;-118.27862689;90027
15170;34.11477794;-118.26398456;90039
15171;34.11307518;-118.26733414;90039
16627;34.13669445;-118.1881035;90041
16644;34.13418372;-118.22649378;90065
16649;34.13387375;-118.20150779;90041
16657;34.13353688;-118.23341171;90065
16664;34.1331407;-118.2096565;90041
12295;33.99700612;-118.43729974;90066
12323;33.99563512;-118.40401656;90230
12328;33.9296884;-118.27388165;90061
12329;33.93007583;-118.27388032;90061
12336;33.93100516;-118.27844382;90061
13690;34.04733039;-118.54023904;90272
13704;34.04613309;-118.54692158;90272
13706;34.04849916;-118.54169403;90272
13748;34.04286979;-118.52944774;90272
13757;34.04184705;-118.52188357;90272
13761;34.04027082;-118.53654819;90272
15188;34.12461308;-118.23777945;90065
15204;34.12776636;-118.18316488;90042
15205;34.12671466;-118.1867625;90042
15249;34.12284053;-118.19979229;90042
15262;34.1224679;-118.21205862;90042
15266;34.12231383;-118.18840903;90042
15269;34.12240056;-118.21623144;90041
15274;34.12237943;-118.22696939;90065
16709;34.13010493;-118.22145318;90041
16722;34.12987772;-118.1923077;90042
16781;34.14434787;-118.2081546;90041
12371;33.94683908;-118.26515743;90003
12376;33.93825868;-118.23902306;90059
12398;33.76660583;-118.26399894;90744
12400;33.77632539;-118.24907691;90744
12401;33.77625549;-118.25037798;90744
12416;33.81248525;-118.29895484;90710
12428;33.92699854;-118.25860749;90059
13783;34.03681757;-118.50841106;90402
13801;34.03272779;-118.52283309;90272
13805;34.03052794;-118.52077609;90272
13826;34.05583213;-118.50463632;90272
15292;34.12158532;-118.21230295;90042
15303;34.12072202;-118.19809638;90042
15312;34.12032088;-118.2142554;90042
15324;34.12014357;-118.18245355;90042
15343;34.11918471;-118.19917559;90042
15347;34.11889461;-118.20312359;90042
16800;34.12950334;-118.26972402;90039
16804;34.10668312;-118.23433801;90065
16807;34.10026808;-118.23423911;90065
16838;34.12890167;-118.18371082;0
16864;34.12599607;-118.18093347;90042
12465;33.99355399;-118.47029549;90291
12466;33.99305029;-118.47124434;90291
12494;33.97764691;-118.46518617;90292
12511;34.07980507;-118.50696588;90049
12539;34.08758621;-118.46398367;90049
13875;34.04820828;-118.52447905;90272
13878;34.04819809;-118.54308382;90272
13893;34.04635769;-118.5400115;90272
13925;34.04177345;-118.54915879;90272
13939;34.03913422;-118.5303703;90272
13942;34.04010624;-118.52772693;90272
13950;34.03594719;-118.52990202;90272
15377;34.11764242;-118.22696641;90065
15383;34.11732008;-118.19914967;90042
15398;34.11753223;-118.21697606;90041
15463;34.11386205;-118.19561036;90042
15468;34.11479518;-118.19060605;90042
11047;33.97389599;-118.41124228;90045
11050;33.97092096;-118.40082699;90045
11061;33.9682996;-118.41878512;90045
11087;33.99484409;-118.41775405;90230
11089;33.99431979;-118.42973632;90066
11098;33.99266046;-118.41444329;90230
11106;33.99118319;-118.40769314;90230
11132;33.98775858;-118.40389264;90230
12563;34.07605182;-118.4802484;90049
12571;34.07513029;-118.48080255;90049
12578;34.07415704;-118.48125684;90049
12581;34.07382983;-118.47833302;90049
12596;34.07116091;-118.4757598;90049
12597;34.07053042;-118.45322846;90024
13977;34.05891069;-118.47381817;90049
13992;34.05941594;-118.47303165;90049
14003;34.05618584;-118.47772371;90049
14015;34.05525293;-118.48171885;90049
14020;34.05504391;-118.46293448;90049
14058;34.05269676;-118.48949493;90049
15474;34.11346722;-118.23101025;90065
15481;34.11405596;-118.21289994;90065
15489;34.11252173;-118.21604588;90065
15491;34.11236332;-118.21926686;90065
15506;34.11139917;-118.18910505;90042
15533;34.10950618;-118.19031648;90042
15534;34.10940789;-118.19634212;90042
15556;34.10850441;-118.19500223;90042
11142;33.98546725;-118.41610711;90066
11151;33.9830066;-118.41113596;90066
11156;33.97639108;-118.40402849;90045
11177;33.96834842;-118.3971354;90045
11184;33.96596792;-118.4126914;90045
11212;33.96023909;-118.44600082;90293
12652;34.06539668;-118.47622316;90049
12660;34.06472057;-118.46947904;90049
12662;34.06518926;-118.48756953;90049
12666;34.06517052;-118.46037737;90049
12670;34.0642044;-118.46967651;90049
12700;34.08268779;-118.48729598;90049
12708;34.07893008;-118.46199741;90049
12716;34.07607434;-118.47900778;90049
12717;34.07573708;-118.48691693;90049
12726;34.07426784;-118.48039331;90049
14066;34.05403524;-118.49586816;90049
14077;34.05150035;-118.48391126;90049
14091;34.05088246;-118.44582194;90025
14099;34.04976597;-118.46412383;90049
14129;34.04691742;-118.45455732;90025
14130;34.04765917;-118.44804698;90025
15576;34.10779878;-118.20641175;90042
15579;34.10693766;-118.19817781;90042
15581;34.10666943;-118.19339528;90042
15587;34.10683763;-118.1983805;90042
15643;34.10231162;-118.20302878;90042
15651;34.10214691;-118.18890819;90042
15656;34.09989129;-118.1848643;90042
11246;33.9716766;-118.39489356;90045
11252;33.96680912;-118.39430719;90045
11292;33.96351762;-118.38041484;90045
11294;33.96351286;-118.38209082;90045
11296;33.96350762;-118.38381364;90045
11297;33.9635057;-118.38469318;90045
11301;33.96498618;-118.37683793;90045
12753;34.06901904;-118.45859547;90049
12770;34.06524467;-118.49310642;90049
12780;34.06769207;-118.48926939;90049
12783;34.06979409;-118.46960163;90049
12784;34.0676634;-118.46678287;90049
12787;34.0768862;-118.45512383;90077
12803;34.07806494;-118.4615767;90049
12810;34.07448191;-118.46653446;90049
12826;34.0703565;-118.46300963;90049
12828;34.07625502;-118.46734634;90049
14169;34.04542777;-118.44894586;90025
14174;34.046415;-118.47181147;90049
14189;34.04375538;-118.45604535;90025
14190;34.04442927;-118.45662657;90025
14200;34.04292777;-118.46609476;90025
14209;34.04254019;-118.45211224;90025
14211;34.04237441;-118.45917997;90025
14219;34.04180424;-118.47030774;90025
14225;34.04111133;-118.45088036;90025
56189;34.04892862;-118.24046689;0
14227;34.04083238;-118.45496691;90025
14247;34.03910558;-118.46659888;90025
15664;34.09732248;-118.21446769;90065
